activity_id,student_id,activity_name,participation_level,start_date,performance_rating,achievements,attendance_percentage,instructor
ACT_INST_002_001469,STU_INST_002_1232,Debate,Intermediate,2025-07-07,Needs Improvement,,77,Nitin Bose
ACT_INST_002_001470,STU_INST_002_1232,Football,Intermediate,2025-04-14,Needs Improvement,,92,Laksh Kulkarni
ACT_INST_002_001471,STU_INST_002_1233,Athletics,Intermediate,2024-09-18,Average,,75,Vivaan Shinde
ACT_INST_002_001472,STU_INST_002_1233,Music,Beginner,2025-06-14,Average,,91,Kriti Iyer
ACT_INST_002_001473,STU_INST_002_1233,Basketball,Beginner,2025-05-26,Needs Improvement,,91,Priya Hegde
ACT_INST_002_001474,STU_INST_002_1237,Yoga,Advanced,2024-12-30,Excellent,District Level Participant,71,Samar Gupta
ACT_INST_002_001475,STU_INST_002_1237,Athletics,Advanced,2024-09-22,Average,State Level Qualifier,90,Ashish Ganguly
ACT_INST_002_001476,STU_INST_002_1237,Basketball,Advanced,2025-05-28,Average,,88,Saanvi Dave
ACT_INST_002_001477,STU_INST_002_1238,Dance,Advanced,2024-12-01,Average,,95,Ishaan Sarkar
ACT_INST_002_001478,STU_INST_002_1241,Music,Advanced,2025-07-09,Needs Improvement,,80,Om Mittal
ACT_INST_002_001479,STU_INST_002_1241,Athletics,Beginner,2024-10-29,Average,,85,Ananya Khanna
ACT_INST_002_001480,STU_INST_002_1242,Art & Craft,Advanced,2025-02-06,Excellent,,92,Yogesh Pandey
ACT_INST_002_001481,STU_INST_002_1243,Basketball,Advanced,2025-05-03,Very Good,,90,Rashmi Deshpande
ACT_INST_002_001482,STU_INST_002_1244,Football,Beginner,2025-05-13,Average,,79,Ravi Jindal
ACT_INST_002_001483,STU_INST_002_1244,Quiz,Advanced,2025-05-28,Good,,93,Aadhya Chaturvedi
ACT_INST_002_001484,STU_INST_002_1247,Basketball,Advanced,2025-08-03,Very Good,Certificate of Participation,78,Navya Gowda
ACT_INST_002_001485,STU_INST_002_1247,Drama,Beginner,2025-07-02,Very Good,,71,Ayaan Kumar
ACT_INST_002_001486,STU_INST_002_1248,Debate,Intermediate,2025-06-08,Excellent,,94,Riya Tiwari
ACT_INST_002_001487,STU_INST_002_1248,Football,Advanced,2024-10-15,Average,,87,Ravi Dubey
ACT_INST_002_001488,STU_INST_002_1249,Football,Advanced,2024-12-01,Good,Certificate of Participation,75,Priyanka Agarwal
ACT_INST_002_001489,STU_INST_002_1249,Basketball,Intermediate,2025-04-01,Average,,85,Shalini Patil
ACT_INST_002_001490,STU_INST_002_1251,Badminton,Intermediate,2025-06-06,Average,District Level Participant,72,Riya Menon
ACT_INST_002_001491,STU_INST_002_1251,Dance,Beginner,2025-08-14,Excellent,,81,Rohan Jadhav
ACT_INST_002_001492,STU_INST_002_1252,Literary Society,Beginner,2025-01-08,Needs Improvement,,70,Rajesh Kar
ACT_INST_002_001493,STU_INST_002_1252,Basketball,Advanced,2024-10-15,Good,,80,Shivansh Shah
ACT_INST_002_001494,STU_INST_002_1252,Cultural Committee,Advanced,2024-12-07,Needs Improvement,,85,Manisha Mishra
ACT_INST_002_001495,STU_INST_002_1253,Quiz,Intermediate,2025-05-22,Very Good,,70,Tanya Aggarwal
ACT_INST_002_001496,STU_INST_002_1253,Science Club,Intermediate,2024-11-19,Good,,95,Rohan Hegde
ACT_INST_002_001497,STU_INST_002_1254,Debate,Beginner,2025-02-12,Average,,100,Arnav Das
ACT_INST_002_001498,STU_INST_002_1254,Badminton,Advanced,2025-07-01,Average,,82,Harsh Agarwal
ACT_INST_002_001499,STU_INST_002_1254,Drama,Advanced,2025-02-15,Needs Improvement,,73,Shalini Kumar
ACT_INST_002_001500,STU_INST_002_1255,Dance,Beginner,2025-02-19,Average,,74,Kiara Mondal
ACT_INST_002_001501,STU_INST_002_1255,Badminton,Beginner,2025-02-14,Good,,70,Sanjay Mehta
ACT_INST_002_001502,STU_INST_002_1255,Cricket,Intermediate,2025-02-20,Excellent,,70,Sai Kumar
ACT_INST_002_001503,STU_INST_002_1256,Environmental Club,Advanced,2025-04-02,Good,,85,Priyanka Panchal
ACT_INST_002_001504,STU_INST_002_1256,Karate,Beginner,2025-03-12,Good,,98,Abhishek Shetty
ACT_INST_002_001505,STU_INST_002_1257,Football,Beginner,2025-02-23,Good,School Level Winner,81,Kriti Kulkarni
ACT_INST_002_001506,STU_INST_002_1257,Cricket,Intermediate,2024-12-11,Good,,78,Ishaan Shukla
ACT_INST_002_001507,STU_INST_002_1258,Cricket,Beginner,2025-02-17,Average,State Level Qualifier,95,Shalini Pandey
ACT_INST_002_001508,STU_INST_002_1261,Drama,Intermediate,2025-07-25,Good,State Level Qualifier,76,Rohan Modi
ACT_INST_002_001509,STU_INST_002_1261,Karate,Intermediate,2025-04-26,Excellent,,89,Vinod Singhal
ACT_INST_002_001510,STU_INST_002_1261,Badminton,Intermediate,2024-12-19,Very Good,Certificate of Participation,72,Kiara Menon
ACT_INST_002_001511,STU_INST_002_1264,Football,Beginner,2025-04-20,Excellent,,74,Dhruv Sen
ACT_INST_002_001512,STU_INST_002_1264,Basketball,Intermediate,2024-11-21,Excellent,,80,Arjit Tiwari
ACT_INST_002_001513,STU_INST_002_1264,Yoga,Beginner,2024-11-27,Very Good,,99,Rudra Pandey
ACT_INST_002_001514,STU_INST_002_1267,Cricket,Advanced,2025-07-30,Very Good,,79,Ishika Pal
ACT_INST_002_001515,STU_INST_002_1267,Cultural Committee,Advanced,2024-11-23,Good,,72,Aditya Trivedi
ACT_INST_002_001516,STU_INST_002_1269,Table Tennis,Beginner,2025-04-17,Excellent,,80,Shriya Shetty
ACT_INST_002_001517,STU_INST_002_1270,Yoga,Beginner,2025-07-09,Good,State Level Qualifier,94,Zara Ghosh
ACT_INST_002_001518,STU_INST_002_1270,Athletics,Beginner,2025-01-26,Very Good,,78,Amit Kale
ACT_INST_002_001519,STU_INST_002_1270,Yoga,Intermediate,2025-04-07,Needs Improvement,,83,Khushi Shetty
ACT_INST_002_001520,STU_INST_002_1271,Dance,Intermediate,2024-10-26,Needs Improvement,District Level Participant,70,Preeti Mitra
ACT_INST_002_001521,STU_INST_002_1271,Basketball,Beginner,2025-04-17,Needs Improvement,,82,Om Raman
ACT_INST_002_001522,STU_INST_002_1272,Music,Advanced,2025-08-01,Excellent,,75,Shweta Dubey
ACT_INST_002_001523,STU_INST_002_1272,Science Club,Advanced,2025-03-29,Good,,73,Riya Shinde
ACT_INST_002_001524,STU_INST_002_1274,Football,Beginner,2024-12-12,Average,,76,Kabir Malhotra
ACT_INST_002_001525,STU_INST_002_1276,Cultural Committee,Advanced,2024-09-23,Good,School Level Winner,82,Diya Modi
ACT_INST_002_001526,STU_INST_002_1276,Environmental Club,Intermediate,2025-03-30,Excellent,Certificate of Participation,84,Akash Shah
ACT_INST_002_001527,STU_INST_002_1277,Environmental Club,Beginner,2024-12-16,Average,School Level Winner,83,Yash Chopra
ACT_INST_002_001528,STU_INST_002_1277,Table Tennis,Beginner,2025-02-24,Good,District Level Participant,85,Rohan Pawar
ACT_INST_002_001529,STU_INST_002_1280,Football,Intermediate,2025-01-16,Good,,90,Ira Bhatia
ACT_INST_002_001530,STU_INST_002_1280,Table Tennis,Beginner,2025-03-18,Very Good,,87,Sunita Bhattacharya
ACT_INST_002_001531,STU_INST_002_1280,Table Tennis,Beginner,2025-06-17,Good,,86,Sai Bhatia
ACT_INST_002_001532,STU_INST_002_1281,Drama,Intermediate,2025-03-15,Very Good,School Level Winner,79,Zara Agarwal
ACT_INST_002_001533,STU_INST_002_1282,Art & Craft,Advanced,2025-03-25,Good,,79,Amit Banerjee
ACT_INST_002_001534,STU_INST_002_1285,Cultural Committee,Intermediate,2025-07-21,Average,,100,Shreya Pawar
ACT_INST_002_001535,STU_INST_002_1285,Debate,Advanced,2025-04-06,Very Good,District Level Participant,88,Raj Bhatia
ACT_INST_002_001536,STU_INST_002_1285,Yoga,Advanced,2025-05-05,Average,,94,Vihaan Thakkar
ACT_INST_002_001537,STU_INST_002_1286,Literary Society,Intermediate,2024-11-24,Very Good,District Level Participant,72,Sapna Gowda
ACT_INST_002_001538,STU_INST_002_1288,Football,Intermediate,2024-11-28,Average,,87,Priyanka Pawar
ACT_INST_002_001539,STU_INST_002_1289,Literary Society,Beginner,2025-07-20,Needs Improvement,,89,Riya Desai
ACT_INST_002_001540,STU_INST_002_1291,Yoga,Advanced,2025-04-13,Very Good,,78,Kriti Venkatesh
ACT_INST_002_001541,STU_INST_002_1294,Cultural Committee,Intermediate,2025-03-25,Needs Improvement,,75,Aditi Agarwal
ACT_INST_002_001542,STU_INST_002_1294,Environmental Club,Advanced,2024-11-21,Average,School Level Winner,85,Vinod Pandey
ACT_INST_002_001543,STU_INST_002_1294,Dance,Advanced,2024-10-04,Average,,91,Deepak Jadhav
ACT_INST_002_001544,STU_INST_002_1295,Karate,Beginner,2024-12-07,Needs Improvement,,80,Aadhya Pal
ACT_INST_002_001545,STU_INST_002_1295,Literary Society,Intermediate,2025-02-11,Good,,80,Nidhi Srivastava
ACT_INST_002_001546,STU_INST_002_1295,Dance,Beginner,2024-12-14,Very Good,,85,Ananya Bose
ACT_INST_002_001547,STU_INST_002_1297,Cricket,Advanced,2025-04-21,Very Good,,88,Riya Mehta
ACT_INST_002_001548,STU_INST_002_1299,Yoga,Intermediate,2025-03-15,Average,,90,Manoj Jain
ACT_INST_002_001549,STU_INST_002_1299,Athletics,Beginner,2024-11-25,Good,,84,Pooja Reddy
ACT_INST_002_001550,STU_INST_002_1300,Science Club,Intermediate,2025-04-29,Average,,75,Divya Agarwal
ACT_INST_002_001551,STU_INST_002_1300,Athletics,Beginner,2025-02-09,Needs Improvement,School Level Winner,81,Ananya Suthar
ACT_INST_002_001552,STU_INST_002_1302,Debate,Beginner,2025-04-18,Very Good,State Level Qualifier,71,Sara Iyer
ACT_INST_002_001553,STU_INST_002_1303,Environmental Club,Advanced,2025-03-16,Needs Improvement,,87,Veer Shetty
ACT_INST_002_001554,STU_INST_002_1303,Football,Intermediate,2025-05-02,Excellent,,100,Kabir Pillai
ACT_INST_002_001555,STU_INST_002_1305,Art & Craft,Beginner,2025-04-30,Needs Improvement,,78,Raj Sarkar
ACT_INST_002_001556,STU_INST_002_1307,Football,Advanced,2024-10-31,Very Good,,93,Sara Trivedi
ACT_INST_002_001557,STU_INST_002_1307,Drama,Beginner,2025-08-15,Good,,75,Avni Krishnan
ACT_INST_002_001558,STU_INST_002_1308,Music,Advanced,2025-04-15,Very Good,,96,Manisha Arora
ACT_INST_002_001559,STU_INST_002_1308,Environmental Club,Advanced,2025-08-10,Excellent,Certificate of Participation,85,Karan Thakkar
ACT_INST_002_001560,STU_INST_002_1311,Science Club,Beginner,2025-07-08,Good,,75,Pooja Tiwari
ACT_INST_002_001561,STU_INST_002_1311,Quiz,Intermediate,2025-02-14,Excellent,,100,Manisha Joshi
ACT_INST_002_001562,STU_INST_002_1311,Cultural Committee,Intermediate,2024-12-12,Good,,74,Aarav Goel
ACT_INST_002_001563,STU_INST_002_1312,Dance,Beginner,2024-12-16,Good,,84,Ananya Mitra
ACT_INST_002_001564,STU_INST_002_1312,Art & Craft,Intermediate,2025-04-21,Very Good,,79,Arjit Patel
ACT_INST_002_001565,STU_INST_002_1313,Badminton,Beginner,2025-03-24,Average,District Level Participant,72,Riya Pal
ACT_INST_002_001566,STU_INST_002_1313,Dance,Beginner,2024-10-27,Excellent,Certificate of Participation,76,Krishna Chakraborty
ACT_INST_002_001567,STU_INST_002_1314,Quiz,Beginner,2025-06-25,Good,District Level Participant,100,Kiara Sethi
ACT_INST_002_001568,STU_INST_002_1315,Basketball,Advanced,2025-04-10,Excellent,,98,Arjit Kar
ACT_INST_002_001569,STU_INST_002_1315,Dance,Advanced,2025-06-16,Average,,99,Kiara Mishra
ACT_INST_002_001570,STU_INST_002_1318,Karate,Intermediate,2025-01-10,Good,,71,Kriti Modi
ACT_INST_002_001571,STU_INST_002_1319,Dance,Intermediate,2025-02-23,Very Good,,77,Nitin Suthar
ACT_INST_002_001572,STU_INST_002_1319,Football,Advanced,2025-04-15,Excellent,,72,Shaurya Joshi
ACT_INST_002_001573,STU_INST_002_1321,Karate,Beginner,2025-04-06,Excellent,,98,Yogesh Banerjee
ACT_INST_002_001574,STU_INST_002_1321,Cultural Committee,Beginner,2024-12-29,Very Good,District Level Participant,83,Aditya Joshi
ACT_INST_002_001575,STU_INST_002_1322,Quiz,Advanced,2025-02-23,Needs Improvement,,88,Nitin Dubey
ACT_INST_002_001576,STU_INST_002_1322,Cricket,Advanced,2025-07-21,Average,,86,Pihu Tiwari
ACT_INST_002_001577,STU_INST_002_1322,Table Tennis,Beginner,2025-01-22,Good,,95,Nidhi Bhardwaj
ACT_INST_002_001578,STU_INST_002_1323,Athletics,Advanced,2025-06-30,Very Good,,82,Abhishek Singhal
ACT_INST_002_001579,STU_INST_002_1325,Dance,Advanced,2024-12-24,Needs Improvement,,95,Ankit Menon
ACT_INST_002_001580,STU_INST_002_1325,Cricket,Beginner,2025-02-24,Good,,99,Laksh Gowda
ACT_INST_002_001581,STU_INST_002_1327,Dance,Advanced,2025-02-24,Very Good,District Level Participant,99,Deepika Deshpande
ACT_INST_002_001582,STU_INST_002_1327,Badminton,Intermediate,2025-03-08,Average,School Level Winner,77,Karan Srivastava
ACT_INST_002_001583,STU_INST_002_1330,Music,Advanced,2025-08-13,Very Good,School Level Winner,79,Ravi Venkatesh
ACT_INST_002_001584,STU_INST_002_1330,Dance,Intermediate,2024-12-29,Excellent,,73,Navya Kapoor
ACT_INST_002_001585,STU_INST_002_1330,Environmental Club,Advanced,2024-12-04,Average,,91,Anil Panchal
ACT_INST_002_001586,STU_INST_002_1331,Football,Intermediate,2024-11-15,Average,,88,Riyansh Saha
ACT_INST_002_001587,STU_INST_002_1331,Science Club,Beginner,2024-11-16,Good,,80,Karan Das
ACT_INST_002_001588,STU_INST_002_1335,Cultural Committee,Beginner,2024-12-20,Average,,90,Kriti Vyas
ACT_INST_002_001589,STU_INST_002_1335,Drama,Intermediate,2025-07-27,Good,,84,Pihu Shukla
ACT_INST_002_001590,STU_INST_002_1336,Music,Beginner,2024-11-17,Average,Certificate of Participation,80,Aarohi Ganguly
ACT_INST_002_001591,STU_INST_002_1337,Table Tennis,Intermediate,2025-04-21,Good,Certificate of Participation,82,Abhishek Jadhav
ACT_INST_002_001592,STU_INST_002_1338,Drama,Beginner,2025-05-02,Excellent,,85,Anil Trivedi
ACT_INST_002_001593,STU_INST_002_1339,Table Tennis,Beginner,2025-04-03,Average,Certificate of Participation,76,Myra Chaturvedi
ACT_INST_002_001594,STU_INST_002_1339,Literary Society,Beginner,2024-12-09,Average,,88,Ashish Jindal
ACT_INST_002_001595,STU_INST_002_1340,Art & Craft,Advanced,2024-09-28,Very Good,,74,Shivansh Pawar
ACT_INST_002_001596,STU_INST_002_1340,Environmental Club,Intermediate,2025-01-21,Good,,98,Sneha Shetty
ACT_INST_002_001597,STU_INST_002_1340,Music,Beginner,2025-01-25,Needs Improvement,,87,Navya Arora
ACT_INST_002_001598,STU_INST_002_1341,Athletics,Beginner,2025-03-30,Needs Improvement,,89,Khushi Mandal
ACT_INST_002_001599,STU_INST_002_1341,Football,Intermediate,2025-07-03,Excellent,,78,Zara Suthar
ACT_INST_002_001600,STU_INST_002_1341,Cricket,Intermediate,2025-02-19,Average,,71,Kabir Parikh
ACT_INST_002_001601,STU_INST_002_1347,Basketball,Intermediate,2025-01-10,Good,School Level Winner,98,Ayaan Pawar
ACT_INST_002_001602,STU_INST_002_1347,Literary Society,Intermediate,2025-02-18,Very Good,,83,Shweta Parikh
ACT_INST_002_001603,STU_INST_002_1347,Athletics,Beginner,2024-11-17,Good,District Level Participant,88,Atharv Agarwal
ACT_INST_002_001604,STU_INST_002_1348,Athletics,Beginner,2025-03-03,Good,,84,Preeti Dutta
ACT_INST_002_001605,STU_INST_002_1349,Dance,Advanced,2025-06-21,Excellent,,89,Atharv Kulkarni
ACT_INST_002_001606,STU_INST_002_1349,Debate,Beginner,2024-12-30,Excellent,,98,Dev Pandey
ACT_INST_002_001607,STU_INST_002_1351,Cricket,Beginner,2025-07-20,Average,,97,Deepika Banerjee
ACT_INST_002_001608,STU_INST_002_1351,Football,Beginner,2025-03-03,Needs Improvement,State Level Qualifier,75,Aarohi Parikh
ACT_INST_002_001609,STU_INST_002_1354,Music,Advanced,2024-11-06,Very Good,State Level Qualifier,88,Arnav Gupta
ACT_INST_002_001610,STU_INST_002_1354,Badminton,Advanced,2024-10-20,Very Good,,89,Rekha Mandal
ACT_INST_002_001611,STU_INST_002_1354,Literary Society,Advanced,2025-01-14,Excellent,Certificate of Participation,87,Ankit Chopra
ACT_INST_002_001612,STU_INST_002_1356,Cultural Committee,Beginner,2025-07-23,Very Good,,94,Vinod Goyal
ACT_INST_002_001613,STU_INST_002_1356,Cultural Committee,Advanced,2024-09-26,Needs Improvement,,96,Meera Mathur
ACT_INST_002_001614,STU_INST_002_1357,Dance,Advanced,2025-08-09,Needs Improvement,,82,Priyanka Pandey
ACT_INST_002_001615,STU_INST_002_1357,Athletics,Intermediate,2024-09-22,Needs Improvement,,100,Samar Roy
ACT_INST_002_001616,STU_INST_002_1357,Dance,Intermediate,2025-01-13,Needs Improvement,School Level Winner,83,Ravi Bansal
ACT_INST_002_001617,STU_INST_002_1360,Drama,Beginner,2025-08-14,Needs Improvement,State Level Qualifier,74,Aadhya Saxena
ACT_INST_002_001618,STU_INST_002_1361,Literary Society,Intermediate,2025-07-12,Needs Improvement,,83,Swati Parikh
ACT_INST_002_001619,STU_INST_002_1361,Badminton,Advanced,2024-12-11,Good,State Level Qualifier,100,Yogesh Bhatia
ACT_INST_002_001620,STU_INST_002_1361,Literary Society,Intermediate,2025-06-26,Excellent,,74,Preeti Pawar
ACT_INST_002_001621,STU_INST_002_1363,Quiz,Intermediate,2025-07-09,Excellent,,81,Aarohi Sarkar
ACT_INST_002_001622,STU_INST_002_1363,Karate,Beginner,2025-03-08,Average,,72,Ayaan Krishnan
ACT_INST_002_001623,STU_INST_002_1366,Drama,Advanced,2024-10-23,Excellent,,83,Atharv Joshi
ACT_INST_002_001624,STU_INST_002_1366,Quiz,Advanced,2025-02-07,Average,District Level Participant,70,Ravi Bhatia
ACT_INST_002_001625,STU_INST_002_1367,Badminton,Advanced,2025-05-25,Very Good,,78,Ishaan Srivastava
ACT_INST_002_001626,STU_INST_002_1367,Environmental Club,Advanced,2024-12-14,Very Good,,80,Aarav Bhatia
ACT_INST_002_001627,STU_INST_002_1367,Music,Advanced,2024-09-17,Average,District Level Participant,76,Khushi Jindal
ACT_INST_002_001628,STU_INST_002_1368,Basketball,Advanced,2025-05-19,Good,,87,Karan Mishra
ACT_INST_002_001629,STU_INST_002_1368,Basketball,Intermediate,2025-06-29,Average,,75,Kiara Arora
ACT_INST_002_001630,STU_INST_002_1369,Basketball,Advanced,2025-04-04,Needs Improvement,,88,Khushi Dutta
ACT_INST_002_001631,STU_INST_002_1370,Karate,Advanced,2025-04-15,Needs Improvement,School Level Winner,78,Dev Bhatia
ACT_INST_002_001632,STU_INST_002_1370,Football,Beginner,2025-05-11,Very Good,School Level Winner,83,Navya Desai
ACT_INST_002_001633,STU_INST_002_1373,Music,Beginner,2025-03-30,Excellent,,72,Zara Biswas
ACT_INST_002_001634,STU_INST_002_1373,Art & Craft,Beginner,2024-12-26,Very Good,,80,Karan Ghosh
ACT_INST_002_001635,STU_INST_002_1374,Quiz,Beginner,2024-10-06,Good,,93,Ravi Singhal
ACT_INST_002_001636,STU_INST_002_1374,Music,Beginner,2025-08-17,Average,,98,Reyansh More
ACT_INST_002_001637,STU_INST_002_1376,Music,Advanced,2024-12-27,Good,,75,Ira Krishnan
ACT_INST_002_001638,STU_INST_002_1376,Literary Society,Advanced,2024-11-16,Needs Improvement,,86,Tanvi Deshpande
ACT_INST_002_001639,STU_INST_002_1377,Football,Beginner,2025-01-27,Excellent,,76,Tanvi Vyas
ACT_INST_002_001640,STU_INST_002_1378,Football,Advanced,2024-11-19,Needs Improvement,,91,Shreya Goyal
ACT_INST_002_001641,STU_INST_002_1378,Basketball,Beginner,2024-09-21,Excellent,,100,Vinod Thakkar
ACT_INST_002_001642,STU_INST_002_1378,Debate,Advanced,2024-09-17,Needs Improvement,,84,Saanvi Desai
ACT_INST_002_001643,STU_INST_002_1381,Quiz,Beginner,2025-07-18,Needs Improvement,,90,Divya Mitra
ACT_INST_002_001644,STU_INST_002_1381,Science Club,Advanced,2025-03-25,Excellent,,76,Samar Mitra
ACT_INST_002_001645,STU_INST_002_1381,Cricket,Beginner,2025-04-28,Needs Improvement,,71,Dhruv Rao
ACT_INST_002_001646,STU_INST_002_1382,Football,Beginner,2024-11-01,Excellent,District Level Participant,78,Ayaan Bhardwaj
ACT_INST_002_001647,STU_INST_002_1382,Science Club,Intermediate,2024-12-15,Very Good,,95,Kiara Sharma
ACT_INST_002_001648,STU_INST_002_1382,Quiz,Beginner,2025-05-03,Needs Improvement,,85,Manoj Sharma
ACT_INST_002_001649,STU_INST_002_1383,Badminton,Intermediate,2025-02-18,Good,,70,Rashmi Kumar
ACT_INST_002_001650,STU_INST_002_1383,Table Tennis,Intermediate,2025-03-29,Excellent,School Level Winner,94,Manisha Joshi
ACT_INST_002_001651,STU_INST_002_1384,Table Tennis,Advanced,2025-01-25,Average,,76,Veer Malhotra
ACT_INST_002_001652,STU_INST_002_1386,Cultural Committee,Intermediate,2024-10-04,Needs Improvement,,74,Zara Deshpande
ACT_INST_002_001653,STU_INST_002_1386,Quiz,Advanced,2024-10-02,Average,,78,Swati Bhattacharya
ACT_INST_002_001654,STU_INST_002_1387,Debate,Beginner,2024-12-14,Excellent,,93,Laksh Subramanian
ACT_INST_002_001655,STU_INST_002_1387,Science Club,Beginner,2025-02-15,Needs Improvement,State Level Qualifier,76,Nidhi Gupta
ACT_INST_002_001656,STU_INST_002_1388,Badminton,Beginner,2025-03-10,Excellent,,83,Pihu Kar
ACT_INST_002_001657,STU_INST_002_1388,Table Tennis,Beginner,2025-02-18,Average,,80,Dhruv Chopra
ACT_INST_002_001658,STU_INST_002_1391,Badminton,Intermediate,2025-06-30,Average,,84,Yash Bose
ACT_INST_002_001659,STU_INST_002_1392,Quiz,Intermediate,2025-02-19,Very Good,State Level Qualifier,79,Krishna Nair
ACT_INST_002_001660,STU_INST_002_1392,Literary Society,Intermediate,2024-10-01,Excellent,State Level Qualifier,100,Laksh Vyas
ACT_INST_002_001661,STU_INST_002_1393,Karate,Intermediate,2025-06-01,Needs Improvement,,80,Ira Desai
ACT_INST_002_001662,STU_INST_002_1395,Basketball,Beginner,2025-05-26,Very Good,,71,Saanvi Saxena
ACT_INST_002_001663,STU_INST_002_1396,Art & Craft,Advanced,2024-10-26,Average,,95,Saanvi Pal
ACT_INST_002_001664,STU_INST_002_1397,Basketball,Beginner,2025-01-08,Needs Improvement,,99,Aarav Gupta
ACT_INST_002_001665,STU_INST_002_1400,Football,Beginner,2025-08-01,Good,District Level Participant,79,Pihu Bansal
ACT_INST_002_001666,STU_INST_002_1400,Literary Society,Beginner,2025-02-10,Very Good,,78,Aryan Kale
ACT_INST_002_001667,STU_INST_002_1403,Table Tennis,Intermediate,2025-02-21,Needs Improvement,,90,Rashmi Subramanian
ACT_INST_002_001668,STU_INST_002_1403,Karate,Intermediate,2025-08-02,Average,,79,Suresh Trivedi
ACT_INST_002_001669,STU_INST_002_1403,Drama,Advanced,2025-03-03,Very Good,,75,Kabir Pillai
ACT_INST_002_001670,STU_INST_002_1405,Science Club,Intermediate,2025-07-28,Needs Improvement,,86,Sunita Menon
ACT_INST_002_001671,STU_INST_002_1405,Karate,Intermediate,2025-01-25,Excellent,,94,Ananya Kapoor
ACT_INST_002_001672,STU_INST_002_1405,Literary Society,Advanced,2025-06-07,Very Good,,99,Raj Kulkarni
ACT_INST_002_001673,STU_INST_002_1406,Debate,Advanced,2024-12-13,Needs Improvement,Certificate of Participation,93,Arjun Patil
