parent_id,institute_id,father_name,mother_name,primary_contact,email,phone_primary,phone_secondary,address,occupation_father,occupation_mother,income_bracket,children_count,religion,caste_category
PAR_INST_001_1038,INST_001,Veer Reddy,Saanvi Reddy,Veer Reddy,veer582@yahoo.co.in,+91-8554662897,+91-9251896225,"Flat No. 464, Enclave 41, Chennai",Shopkeeper,Homemaker,< 2 LPA,1,Muslim,OBC
PAR_INST_001_1039,INST_001,Rohan Gupta,Khushi Gupta,Rohan Gupta,rohan_gupta@gmail.com,+91-8767712515,+91-8290418280,"Plot No. 72, Extension 26, Chennai",Shopkeeper,Homemaker,25+ LPA,1,Buddhist,General
PAR_INST_001_1040,INST_001,Atharv Srivastava,Isha Srivastava,Atharv Srivastava,atharv500@hotmail.com,+91-8947909863,+91-8515276958,"Plot No. 311, Vihar 10, Chennai",Engineer,Nurse,2-5 LPA,1,Christian,OBC
PAR_INST_001_1041,INST_001,Aryan Saha,Tanvi Saha,Aryan Saha,aryan.saha@yahoo.com,+91-8437145031,+91-9580266914,"House No. 619, Nagar 43, Chennai",Bank Manager,Businesswoman,< 2 LPA,1,Sikh,General
PAR_INST_001_1042,INST_001,Vivaan Desai,Manisha Desai,Vivaan Desai,vivaan895@hotmail.com,+91-9519925692,+91-8976883410,"Flat No. 269, Block 18, Chennai",Doctor,Engineer,< 2 LPA,1,Buddhist,General
PAR_INST_001_1043,INST_001,Ayaan Ganguly,Kriti Ganguly,Ayaan Ganguly,ayaan.ganguly@outlook.com,+91-9632517904,+91-8970856094,"House No. 827, Extension 30, Chennai",Doctor,Doctor,25+ LPA,1,Buddhist,ST
PAR_INST_001_1044,INST_001,Manoj Srivastava,Diya Srivastava,Manoj Srivastava,manoj.srivastava@outlook.com,+91-8764572275,+91-8394074033,"Villa No. 272, Vihar 40, Chennai",IAS Officer,Bank Employee,15-25 LPA,1,Buddhist,ST
PAR_INST_001_1045,INST_001,Aarav Mondal,Shreya Mondal,Aarav Mondal,aarav.mondal@yahoo.co.in,+91-9169412641,+91-9860326753,"House No. 720, Sector 23, Chennai",Lawyer,Businesswoman,2-5 LPA,1,Hindu,General
PAR_INST_001_1046,INST_001,Sai Kumar,Tanvi Kumar,Sai Kumar,sai_kumar@outlook.com,+91-8512536064,+91-9804748679,"Plot No. 898, Extension 50, Chennai",IAS Officer,Principal,15-25 LPA,1,Buddhist,SC
PAR_INST_001_1047,INST_001,Sanjay Modi,Aditi Modi,Sanjay Modi,sanjay.modi@yahoo.co.in,+91-9161007701,+91-8473759493,"Flat No. 836, Sector 29, Chennai",Accountant,Teacher,< 2 LPA,1,Hindu,ST
PAR_INST_001_1048,INST_001,Reyansh Chowdhury,Riya Chowdhury,Reyansh Chowdhury,reyansh.chowdhury@gmail.com,+91-9090214441,+91-8759674333,"Plot No. 680, Extension 45, Chennai",Consultant,Government Employee,5-10 LPA,1,Muslim,OBC
PAR_INST_001_1049,INST_001,Harsh Sethi,Deepika Sethi,Harsh Sethi,harshsethi@yahoo.co.in,+91-9153004999,+91-9366536197,"Villa No. 242, Block 30, Chennai",Businessman,Bank Employee,5-10 LPA,1,Sikh,OBC
PAR_INST_001_1050,INST_001,Karan Mukherjee,Priyanka Mukherjee,Karan Mukherjee,karanmukherjee@yahoo.co.in,+91-8158653927,+91-8687141349,"Flat No. 811, Block 49, Chennai",Lawyer,Bank Employee,10-15 LPA,1,Sikh,General
PAR_INST_001_1051,INST_001,Akash Sharma,Nidhi Sharma,Akash Sharma,akash.sharma@rediffmail.com,+91-9157921162,+91-8806989354,"Villa No. 310, Extension 14, Chennai",Software Developer,Bank Employee,15-25 LPA,1,Jain,ST
PAR_INST_001_1052,INST_001,Aarav Sethi,Rekha Sethi,Aarav Sethi,aarav_sethi@outlook.com,+91-8303934271,+91-8166925529,"House No. 338, Sector 40, Chennai",Consultant,Nurse,10-15 LPA,1,Hindu,General
PAR_INST_001_1053,INST_001,Vihaan Shukla,Priya Shukla,Vihaan Shukla,vihaan.shukla@gmail.com,+91-8861619738,+91-9049812130,"House No. 689, Colony 42, Chennai",Contractor,Engineer,15-25 LPA,1,Christian,ST
PAR_INST_001_1054,INST_001,Harsh Kar,Anika Kar,Harsh Kar,harsh704@rediffmail.com,+91-8323310448,+91-9577365561,"Flat No. 130, Block 50, Chennai",Accountant,Software Developer,2-5 LPA,1,Muslim,General
PAR_INST_001_1055,INST_001,Ashish Srivastava,Ira Srivastava,Ashish Srivastava,asrivastava@outlook.com,+91-9576130236,+91-9016936835,"House No. 424, Market 28, Chennai",Government Employee,Homemaker,2-5 LPA,1,Muslim,OBC
PAR_INST_001_1056,INST_001,Harsh Shukla,Diya Shukla,Harsh Shukla,harshshukla@yahoo.co.in,+91-9352826712,+91-8693794999,"Plot No. 866, Colony 12, Chennai",Farmer,Nurse,15-25 LPA,1,Sikh,SC
PAR_INST_001_1057,INST_001,Aryan Menon,Kiara Menon,Aryan Menon,aryanmenon@yahoo.co.in,+91-8586811143,+91-9106409805,"Villa No. 491, Block 22, Chennai",Farmer,Professor,5-10 LPA,1,Buddhist,General
PAR_INST_001_1058,INST_001,Laksh Thakkar,Swati Thakkar,Laksh Thakkar,lakshthakkar@rediffmail.com,+91-8279025912,+91-9846372162,"Villa No. 405, Sector 14, Chennai",Teacher,Engineer,5-10 LPA,1,Buddhist,SC
PAR_INST_001_1059,INST_001,Arjun Saha,Aadhya Saha,Arjun Saha,arjun_saha@outlook.com,+91-7999773793,+91-7957955192,"Plot No. 738, Market 18, Chennai",IAS Officer,Teacher,< 2 LPA,1,Hindu,ST
PAR_INST_001_1060,INST_001,Shivansh Srivastava,Divya Srivastava,Shivansh Srivastava,shivanshsrivastava@yahoo.co.in,+91-8262567611,+91-9358423300,"House No. 371, Extension 16, Chennai",Engineer,Professor,15-25 LPA,1,Jain,OBC
PAR_INST_001_1061,INST_001,Harsh Bhardwaj,Kriti Bhardwaj,Harsh Bhardwaj,harsh653@yahoo.com,+91-8273210788,+91-9212736548,"Plot No. 153, Colony 1, Chennai",Lawyer,Nurse,< 2 LPA,1,Hindu,ST
PAR_INST_001_1062,INST_001,Vivaan Bhattacharya,Rekha Bhattacharya,Vivaan Bhattacharya,vbhattacharya@outlook.com,+91-9662796365,+91-9629555100,"Plot No. 907, Block 3, Chennai",Accountant,Teacher,15-25 LPA,1,Christian,SC
PAR_INST_001_1063,INST_001,Om Goel,Khushi Goel,Om Goel,omgoel@yahoo.com,+91-9703607223,+91-8802830342,"Plot No. 203, Market 22, Chennai",Contractor,Engineer,15-25 LPA,1,Hindu,ST
PAR_INST_001_1064,INST_001,Laksh Chowdhury,Aarohi Chowdhury,Laksh Chowdhury,laksh31@gmail.com,+91-8563166968,+91-8340330454,"Plot No. 66, Sector 25, Chennai",Doctor,Businesswoman,10-15 LPA,1,Christian,ST
PAR_INST_001_1065,INST_001,Aarav Kumar,Kiara Kumar,Aarav Kumar,aarav_kumar@yahoo.co.in,+91-8880151764,+91-9496280924,"House No. 122, Enclave 1, Chennai",Farmer,Designer,< 2 LPA,1,Jain,ST
PAR_INST_001_1066,INST_001,Varun Chowdhury,Riya Chowdhury,Varun Chowdhury,varunchowdhury@gmail.com,+91-8825523228,+91-9758837743,"Plot No. 944, Vihar 48, Chennai",Engineer,Professor,25+ LPA,1,Christian,ST
PAR_INST_001_1067,INST_001,Ankit Saxena,Seema Saxena,Ankit Saxena,ankit204@outlook.com,+91-9711152558,+91-8527788826,"House No. 227, Block 29, Chennai",Government Employee,Software Developer,15-25 LPA,1,Hindu,OBC
PAR_INST_001_1068,INST_001,Vivaan Modi,Rashmi Modi,Vivaan Modi,vivaan913@gmail.com,+91-8071861422,+91-7935545920,"Plot No. 755, Enclave 37, Chennai",Shopkeeper,Lawyer,5-10 LPA,1,Sikh,ST
PAR_INST_001_1069,INST_001,Yash Mondal,Priya Mondal,Yash Mondal,yashmondal@rediffmail.com,+91-8083045762,+91-8445116089,"Plot No. 992, Market 3, Chennai",Contractor,Consultant,< 2 LPA,1,Christian,OBC
PAR_INST_001_1070,INST_001,Atharv Aggarwal,Pihu Aggarwal,Atharv Aggarwal,aaggarwal@yahoo.co.in,+91-8296008347,+91-8512898993,"House No. 704, Market 18, Chennai",Shopkeeper,Teacher,25+ LPA,1,Hindu,OBC
PAR_INST_001_1071,INST_001,Advait Chowdhury,Avni Chowdhury,Advait Chowdhury,advait491@hotmail.com,+91-9471560338,+91-8388528589,"Villa No. 525, Block 35, Chennai",Contractor,Consultant,5-10 LPA,1,Muslim,ST
PAR_INST_001_1072,INST_001,Ankit Suthar,Preeti Suthar,Ankit Suthar,ankit729@gmail.com,+91-9873794999,+91-8945744410,"Villa No. 413, Colony 48, Chennai",Shopkeeper,Nurse,10-15 LPA,1,Jain,SC
PAR_INST_001_1073,INST_001,Rahul Vyas,Shreya Vyas,Rahul Vyas,rvyas@outlook.com,+91-8016043598,+91-9298590799,"Villa No. 373, Enclave 29, Chennai",Accountant,Consultant,2-5 LPA,1,Jain,ST
PAR_INST_001_1074,INST_001,Deepak Deshpande,Myra Deshpande,Deepak Deshpande,ddeshpande@rediffmail.com,+91-8243407307,+91-9577613500,"Villa No. 521, Nagar 25, Chennai",Bank Manager,Nurse,2-5 LPA,1,Muslim,OBC
PAR_INST_001_1075,INST_001,Om Mukherjee,Neha Mukherjee,Om Mukherjee,ommukherjee@yahoo.com,+91-8599952850,+91-9331265327,"Flat No. 322, Enclave 8, Chennai",Government Employee,Bank Employee,10-15 LPA,1,Muslim,SC
PAR_INST_001_1076,INST_001,Yash Panchal,Anika Panchal,Yash Panchal,yashpanchal@yahoo.com,+91-9077146950,+91-8035555702,"House No. 42, Extension 8, Chennai",Lawyer,Doctor,< 2 LPA,1,Muslim,ST
PAR_INST_001_1077,INST_001,Amit Desai,Nidhi Desai,Amit Desai,adesai@rediffmail.com,+91-9521893912,+91-8306507612,"Flat No. 891, Colony 35, Chennai",IAS Officer,Engineer,25+ LPA,1,Jain,General
PAR_INST_001_1078,INST_001,Vikram Bhat,Rekha Bhat,Vikram Bhat,vikram430@yahoo.co.in,+91-8730455559,+91-8802635607,"Villa No. 499, Vihar 14, Chennai",Businessman,Principal,2-5 LPA,1,Sikh,ST
PAR_INST_001_1079,INST_001,Advik Chowdhury,Navya Chowdhury,Advik Chowdhury,advik_chowdhury@yahoo.co.in,+91-8500823696,+91-9469022209,"Villa No. 384, Enclave 44, Chennai",Engineer,Businesswoman,< 2 LPA,1,Sikh,General
PAR_INST_001_1080,INST_001,Akash Trivedi,Manisha Trivedi,Akash Trivedi,akash.trivedi@outlook.com,+91-9520039344,+91-7907697216,"Flat No. 746, Block 36, Chennai",IAS Officer,Engineer,25+ LPA,1,Muslim,OBC
PAR_INST_001_1081,INST_001,Dev Thakkar,Diya Thakkar,Dev Thakkar,dev162@rediffmail.com,+91-7921053071,+91-9326008228,"Flat No. 669, Market 29, Chennai",Police Officer,Doctor,2-5 LPA,1,Sikh,General
PAR_INST_001_1082,INST_001,Suresh Rao,Tanya Rao,Suresh Rao,srao@yahoo.co.in,+91-8187282063,+91-9428012698,"House No. 924, Vihar 17, Chennai",Shopkeeper,Professor,10-15 LPA,1,Christian,SC
PAR_INST_001_1083,INST_001,Krishna Joshi,Priyanka Joshi,Krishna Joshi,krishna14@rediffmail.com,+91-9864724525,+91-8437874778,"Plot No. 15, Market 1, Chennai",Contractor,Professor,25+ LPA,1,Buddhist,SC
PAR_INST_001_1084,INST_001,Ashish Krishnan,Deepika Krishnan,Ashish Krishnan,ashish.krishnan@rediffmail.com,+91-9629889728,+91-8926809282,"Villa No. 704, Block 46, Chennai",IAS Officer,Consultant,10-15 LPA,1,Christian,General
PAR_INST_001_1085,INST_001,Abhishek Kumar,Aadhya Kumar,Abhishek Kumar,akumar@gmail.com,+91-8260566880,+91-9216647951,"Flat No. 478, Nagar 8, Chennai",Consultant,Nurse,5-10 LPA,1,Muslim,SC
PAR_INST_001_1086,INST_001,Rohan Hegde,Kiara Hegde,Rohan Hegde,rohan.hegde@rediffmail.com,+91-9819919848,+91-9887017086,"Villa No. 894, Block 24, Chennai",Teacher,Homemaker,10-15 LPA,1,Sikh,General
PAR_INST_001_1087,INST_001,Advait Jain,Deepika Jain,Advait Jain,advait_jain@yahoo.com,+91-9168957967,+91-9446105110,"House No. 53, Market 4, Chennai",Software Developer,Teacher,10-15 LPA,1,Buddhist,SC
PAR_INST_001_1088,INST_001,Vivaan Saxena,Aadhya Saxena,Vivaan Saxena,vivaansaxena@outlook.com,+91-8997239201,+91-9829759974,"Villa No. 691, Enclave 41, Chennai",Businessman,Designer,15-25 LPA,1,Sikh,SC
PAR_INST_001_1089,INST_001,Yash More,Zara More,Yash More,yashmore@outlook.com,+91-9469420416,+91-8915374051,"Flat No. 245, Market 50, Chennai",Bank Manager,Consultant,2-5 LPA,1,Sikh,ST
PAR_INST_001_1090,INST_001,Samar Kamath,Zara Kamath,Samar Kamath,samar790@rediffmail.com,+91-8681608557,+91-9674905849,"Villa No. 529, Block 18, Chennai",Government Employee,Bank Employee,15-25 LPA,1,Hindu,General
PAR_INST_001_1091,INST_001,Rudra Raman,Shriya Raman,Rudra Raman,rudra_raman@yahoo.co.in,+91-9757445099,+91-8086324535,"Flat No. 998, Market 48, Chennai",Bank Manager,Teacher,< 2 LPA,1,Hindu,General
PAR_INST_001_1092,INST_001,Veer Jain,Sara Jain,Veer Jain,veer.jain@hotmail.com,+91-9066898593,+91-9313596183,"House No. 839, Market 47, Chennai",Police Officer,Engineer,25+ LPA,1,Christian,General
PAR_INST_001_1093,INST_001,Samar Agarwal,Aarohi Agarwal,Samar Agarwal,sagarwal@outlook.com,+91-9459720554,+91-8129878192,"House No. 875, Vihar 31, Chennai",IAS Officer,Doctor,15-25 LPA,1,Jain,SC
PAR_INST_001_1094,INST_001,Abhishek Iyer,Swati Iyer,Abhishek Iyer,abhishekiyer@hotmail.com,+91-9171784721,+91-9061727580,"Plot No. 353, Colony 40, Chennai",Software Developer,Nurse,10-15 LPA,1,Sikh,ST
PAR_INST_001_1095,INST_001,Varun Mukherjee,Aditi Mukherjee,Varun Mukherjee,vmukherjee@hotmail.com,+91-8187754458,+91-9074134019,"Flat No. 740, Nagar 27, Chennai",Consultant,Homemaker,25+ LPA,1,Christian,ST
PAR_INST_001_1096,INST_001,Atharv Suthar,Manisha Suthar,Atharv Suthar,atharv.suthar@yahoo.co.in,+91-8034638901,+91-9448447936,"Plot No. 417, Block 5, Chennai",Farmer,Businesswoman,15-25 LPA,1,Sikh,OBC
PAR_INST_001_1097,INST_001,Om Goel,Sara Goel,Om Goel,om.goel@rediffmail.com,+91-9865948053,+91-9560227433,"House No. 219, Market 44, Chennai",Teacher,Consultant,25+ LPA,1,Jain,ST
PAR_INST_001_1098,INST_001,Arjun Saha,Shweta Saha,Arjun Saha,arjunsaha@outlook.com,+91-8975631121,+91-9280782878,"House No. 928, Extension 27, Chennai",Doctor,Government Employee,25+ LPA,1,Christian,SC
PAR_INST_001_1099,INST_001,Varun Sen,Seema Sen,Varun Sen,vsen@yahoo.com,+91-8765418028,+91-8225212886,"Villa No. 599, Sector 21, Chennai",Software Developer,Bank Employee,5-10 LPA,1,Sikh,SC
PAR_INST_001_1100,INST_001,Atharv Saha,Shriya Saha,Atharv Saha,atharv710@outlook.com,+91-8405203132,+91-7988712320,"Flat No. 889, Extension 25, Chennai",Accountant,Businesswoman,5-10 LPA,1,Muslim,ST
PAR_INST_001_1101,INST_001,Kabir Roy,Tanvi Roy,Kabir Roy,kroy@hotmail.com,+91-8827287603,+91-9408778347,"House No. 980, Sector 27, Chennai",Teacher,Principal,15-25 LPA,1,Muslim,OBC
PAR_INST_001_1102,INST_001,Karan Thakkar,Kriti Thakkar,Karan Thakkar,karan_thakkar@rediffmail.com,+91-9156232770,+91-9745358597,"Flat No. 63, Colony 50, Chennai",Lawyer,Engineer,25+ LPA,1,Jain,OBC
PAR_INST_001_1103,INST_001,Shaurya Bhattacharya,Rashmi Bhattacharya,Shaurya Bhattacharya,shaurya.bhattacharya@outlook.com,+91-9340255546,+91-8293977041,"House No. 426, Market 36, Chennai",Accountant,Designer,< 2 LPA,1,Christian,ST
PAR_INST_001_1104,INST_001,Arjit Rao,Divya Rao,Arjit Rao,arjitrao@hotmail.com,+91-8656904484,+91-8573322912,"Plot No. 558, Enclave 23, Chennai",Accountant,Lawyer,25+ LPA,1,Sikh,General
PAR_INST_001_1105,INST_001,Aarav Dave,Anjali Dave,Aarav Dave,aarav245@outlook.com,+91-8899426407,+91-8508953012,"House No. 231, Nagar 37, Chennai",Accountant,Homemaker,25+ LPA,1,Hindu,OBC
PAR_INST_001_1106,INST_001,Advait Mukherjee,Priyanka Mukherjee,Advait Mukherjee,amukherjee@yahoo.com,+91-8133568905,+91-8110801533,"Villa No. 287, Nagar 21, Chennai",Shopkeeper,Lawyer,< 2 LPA,1,Muslim,ST
PAR_INST_001_1107,INST_001,Ravi Bhardwaj,Shriya Bhardwaj,Ravi Bhardwaj,ravi_bhardwaj@rediffmail.com,+91-8796957945,+91-8359599550,"Plot No. 332, Nagar 45, Chennai",IAS Officer,Businesswoman,2-5 LPA,1,Buddhist,General
PAR_INST_001_1108,INST_001,Abhishek Aggarwal,Sapna Aggarwal,Abhishek Aggarwal,abhishek_aggarwal@gmail.com,+91-8139525252,+91-9778821651,"House No. 625, Colony 6, Chennai",Government Employee,Designer,5-10 LPA,1,Sikh,SC
PAR_INST_001_1109,INST_001,Om Nair,Neha Nair,Om Nair,omnair@gmail.com,+91-9476947308,+91-8124035321,"Flat No. 756, Vihar 19, Chennai",Engineer,Professor,25+ LPA,1,Muslim,OBC
PAR_INST_001_1110,INST_001,Laksh Shinde,Shreya Shinde,Laksh Shinde,laksh.shinde@hotmail.com,+91-9012180525,+91-8395990047,"Plot No. 91, Colony 42, Chennai",Businessman,Nurse,5-10 LPA,1,Christian,ST
PAR_INST_001_1111,INST_001,Aarav Chopra,Sana Chopra,Aarav Chopra,aarav.chopra@yahoo.com,+91-8934857133,+91-7996276861,"Flat No. 506, Nagar 19, Chennai",Software Developer,Nurse,< 2 LPA,1,Hindu,OBC
PAR_INST_001_1112,INST_001,Vivaan Bhardwaj,Tanya Bhardwaj,Vivaan Bhardwaj,vivaanbhardwaj@hotmail.com,+91-9630149480,+91-9398908881,"Villa No. 694, Extension 20, Chennai",Contractor,Government Employee,2-5 LPA,1,Muslim,General
PAR_INST_001_1113,INST_001,Harsh Sethi,Kiara Sethi,Harsh Sethi,harsh890@gmail.com,+91-8221335683,+91-9572366704,"House No. 934, Market 6, Chennai",Engineer,Designer,25+ LPA,1,Muslim,General
PAR_INST_001_1114,INST_001,Varun Aggarwal,Shriya Aggarwal,Varun Aggarwal,varun.aggarwal@outlook.com,+91-9813320344,+91-8056071487,"Villa No. 354, Sector 46, Chennai",Lawyer,Lawyer,5-10 LPA,1,Jain,OBC
PAR_INST_001_1115,INST_001,Rajesh Vyas,Manisha Vyas,Rajesh Vyas,rajesh.vyas@rediffmail.com,+91-9216037811,+91-9757039963,"House No. 435, Extension 30, Chennai",Engineer,Homemaker,5-10 LPA,1,Buddhist,SC
PAR_INST_001_1116,INST_001,Ankit Mandal,Divya Mandal,Ankit Mandal,ankit703@yahoo.com,+91-9433700715,+91-8200971408,"Villa No. 203, Nagar 12, Chennai",Businessman,Doctor,2-5 LPA,1,Hindu,ST
PAR_INST_001_1117,INST_001,Deepak Saha,Pihu Saha,Deepak Saha,deepak_saha@yahoo.co.in,+91-8188392375,+91-7909722858,"Flat No. 703, Enclave 36, Chennai",Farmer,Professor,5-10 LPA,1,Christian,SC
PAR_INST_001_1118,INST_001,Ayaan Srivastava,Tanya Srivastava,Ayaan Srivastava,ayaan916@rediffmail.com,+91-9834823678,+91-8138736932,"Flat No. 545, Sector 3, Chennai",Government Employee,Professor,2-5 LPA,1,Sikh,SC
PAR_INST_001_1119,INST_001,Abhishek Gowda,Aditi Gowda,Abhishek Gowda,agowda@outlook.com,+91-8267416371,+91-9406317552,"Villa No. 493, Extension 3, Chennai",Doctor,Doctor,5-10 LPA,1,Buddhist,SC
PAR_INST_001_1120,INST_001,Aarav Sen,Saanvi Sen,Aarav Sen,aarav_sen@outlook.com,+91-9657281436,+91-9616861146,"House No. 881, Nagar 25, Chennai",Doctor,Teacher,15-25 LPA,1,Buddhist,OBC
PAR_INST_001_1121,INST_001,Ankit Singh,Seema Singh,Ankit Singh,ankit_singh@rediffmail.com,+91-8742683684,+91-9177140344,"Plot No. 288, Enclave 37, Chennai",Farmer,Principal,10-15 LPA,1,Sikh,General
PAR_INST_001_1122,INST_001,Aarav Khanna,Aadhya Khanna,Aarav Khanna,aarav95@rediffmail.com,+91-9427238697,+91-9021736838,"Plot No. 674, Sector 38, Chennai",Farmer,Designer,25+ LPA,1,Jain,ST
PAR_INST_001_1123,INST_001,Vivaan Biswas,Pooja Biswas,Vivaan Biswas,vivaan31@hotmail.com,+91-9665081136,+91-9003484843,"Villa No. 833, Market 3, Chennai",Engineer,Professor,10-15 LPA,1,Muslim,ST
PAR_INST_001_1124,INST_001,Harsh Kumar,Riya Kumar,Harsh Kumar,harsh_kumar@yahoo.co.in,+91-9542954496,+91-8595421756,"Flat No. 487, Enclave 11, Chennai",Accountant,Homemaker,< 2 LPA,1,Hindu,ST
PAR_INST_001_1125,INST_001,Kabir Arora,Arya Arora,Kabir Arora,kabir_arora@outlook.com,+91-8494592351,+91-8538326489,"Villa No. 736, Block 44, Chennai",IAS Officer,Designer,< 2 LPA,1,Hindu,General
PAR_INST_001_1126,INST_001,Abhishek Verma,Manisha Verma,Abhishek Verma,abhishek.verma@yahoo.com,+91-7945761304,+91-8048414235,"Plot No. 793, Colony 35, Chennai",Businessman,Principal,2-5 LPA,1,Sikh,OBC
PAR_INST_001_1127,INST_001,Shivansh Saha,Deepika Saha,Shivansh Saha,ssaha@yahoo.co.in,+91-8398130265,+91-8647711588,"Flat No. 905, Block 34, Chennai",Software Developer,Lawyer,< 2 LPA,1,Jain,SC
PAR_INST_001_1128,INST_001,Arjun Sharma,Priyanka Sharma,Arjun Sharma,arjun.sharma@rediffmail.com,+91-9514644611,+91-8083097542,"Plot No. 895, Market 14, Chennai",Police Officer,Designer,25+ LPA,1,Buddhist,SC
PAR_INST_001_1129,INST_001,Om Tiwari,Preeti Tiwari,Om Tiwari,otiwari@outlook.com,+91-8177007881,+91-9453251218,"House No. 564, Colony 49, Chennai",Teacher,Businesswoman,10-15 LPA,1,Buddhist,General
PAR_INST_001_1130,INST_001,Varun Joshi,Myra Joshi,Varun Joshi,varun.joshi@yahoo.com,+91-8165383957,+91-9664682100,"Flat No. 700, Market 1, Chennai",Software Developer,Consultant,25+ LPA,1,Buddhist,General
PAR_INST_001_1131,INST_001,Abhishek Agarwal,Preeti Agarwal,Abhishek Agarwal,abhishek.agarwal@hotmail.com,+91-8266932070,+91-8083484926,"Villa No. 740, Vihar 35, Chennai",Lawyer,Designer,10-15 LPA,1,Jain,OBC
PAR_INST_001_1132,INST_001,Varun Joshi,Rashmi Joshi,Varun Joshi,vjoshi@outlook.com,+91-9056572676,+91-8741982817,"Plot No. 511, Market 37, Chennai",Farmer,Homemaker,< 2 LPA,1,Muslim,SC
PAR_INST_001_1133,INST_001,Deepak Goel,Ira Goel,Deepak Goel,deepakgoel@rediffmail.com,+91-9369303264,+91-8725733090,"Villa No. 772, Vihar 50, Chennai",Contractor,Homemaker,25+ LPA,1,Sikh,OBC
PAR_INST_001_1134,INST_001,Deepak Chopra,Anjali Chopra,Deepak Chopra,deepakchopra@yahoo.co.in,+91-9447675125,+91-8137990053,"Villa No. 741, Extension 39, Chennai",Consultant,Engineer,2-5 LPA,1,Muslim,ST
PAR_INST_001_1135,INST_001,Akash Khanna,Meera Khanna,Akash Khanna,akashkhanna@hotmail.com,+91-8762837237,+91-9325931033,"Villa No. 845, Sector 1, Chennai",Accountant,Professor,15-25 LPA,1,Christian,OBC
PAR_INST_001_1136,INST_001,Arnav Chaturvedi,Sunita Chaturvedi,Arnav Chaturvedi,achaturvedi@gmail.com,+91-9033331883,+91-8145612578,"House No. 276, Market 15, Chennai",Lawyer,Teacher,15-25 LPA,1,Buddhist,SC
PAR_INST_001_1137,INST_001,Samar Bhatt,Kiara Bhatt,Samar Bhatt,sbhatt@hotmail.com,+91-8680645544,+91-9415783792,"Villa No. 297, Sector 21, Chennai",Businessman,Professor,2-5 LPA,1,Jain,ST
PAR_INST_001_1138,INST_001,Advik Trivedi,Avni Trivedi,Advik Trivedi,advik535@outlook.com,+91-7934288390,+91-9197997833,"House No. 711, Enclave 2, Chennai",Businessman,Nurse,< 2 LPA,1,Buddhist,SC
PAR_INST_001_1139,INST_001,Samar Biswas,Kiara Biswas,Samar Biswas,samar_biswas@outlook.com,+91-9602506668,+91-8606734767,"House No. 892, Vihar 37, Chennai",Bank Manager,Principal,15-25 LPA,1,Sikh,OBC
PAR_INST_001_1140,INST_001,Ishaan Ganguly,Isha Ganguly,Ishaan Ganguly,ishaan742@gmail.com,+91-9838524276,+91-9321559637,"Plot No. 211, Extension 15, Chennai",Bank Manager,Bank Employee,5-10 LPA,1,Buddhist,SC
PAR_INST_001_1141,INST_001,Yash Rao,Aadhya Rao,Yash Rao,yash570@outlook.com,+91-8846565317,+91-9787300210,"Flat No. 754, Market 14, Chennai",Shopkeeper,Principal,10-15 LPA,1,Muslim,OBC
PAR_INST_001_1142,INST_001,Rajesh Bhat,Myra Bhat,Rajesh Bhat,rajeshbhat@yahoo.com,+91-9248749391,+91-8560191090,"Plot No. 562, Extension 26, Chennai",Police Officer,Professor,< 2 LPA,1,Jain,ST
PAR_INST_001_1143,INST_001,Rudra Singhal,Shweta Singhal,Rudra Singhal,rsinghal@hotmail.com,+91-8037859541,+91-8360909371,"Villa No. 300, Enclave 41, Chennai",Accountant,Teacher,< 2 LPA,1,Christian,SC
PAR_INST_001_1144,INST_001,Samar Banerjee,Preeti Banerjee,Samar Banerjee,sbanerjee@hotmail.com,+91-8947338780,+91-8828905665,"House No. 567, Nagar 29, Chennai",Accountant,Consultant,5-10 LPA,1,Jain,ST
PAR_INST_001_1145,INST_001,Abhishek Chopra,Isha Chopra,Abhishek Chopra,abhishek945@hotmail.com,+91-9174345096,+91-8259380625,"House No. 154, Nagar 3, Chennai",Accountant,Designer,15-25 LPA,1,Jain,ST
PAR_INST_001_1146,INST_001,Karan Kamath,Avni Kamath,Karan Kamath,karan_kamath@yahoo.com,+91-8935486952,+91-9521560387,"House No. 6, Sector 14, Chennai",Farmer,Designer,5-10 LPA,1,Sikh,SC
PAR_INST_001_1147,INST_001,Nitin Patil,Aadhya Patil,Nitin Patil,nitin.patil@yahoo.com,+91-8364747691,+91-9661221503,"Villa No. 716, Enclave 23, Chennai",Accountant,Consultant,10-15 LPA,1,Jain,General
PAR_INST_001_1148,INST_001,Arjit Mitra,Kriti Mitra,Arjit Mitra,arjit_mitra@gmail.com,+91-8889333528,+91-8560138550,"House No. 172, Enclave 31, Chennai",Businessman,Consultant,15-25 LPA,1,Hindu,General
PAR_INST_001_1149,INST_001,Vivaan Arora,Riya Arora,Vivaan Arora,vivaan_arora@rediffmail.com,+91-9581580619,+91-8999913650,"Plot No. 345, Block 37, Chennai",Doctor,Principal,25+ LPA,1,Buddhist,OBC
PAR_INST_001_1150,INST_001,Harsh Joshi,Tanvi Joshi,Harsh Joshi,harsh84@rediffmail.com,+91-8317080492,+91-7932850719,"Villa No. 86, Colony 38, Chennai",Businessman,Engineer,2-5 LPA,1,Hindu,OBC
