activity_id,student_id,activity_name,participation_level,start_date,performance_rating,achievements,attendance_percentage,instructor
ACT_INST_001_001421,STU_INST_001_1185,Football,Intermediate,2024-09-17,Very Good,,88,Samar Suthar
ACT_INST_001_001422,STU_INST_001_1185,Karate,Beginner,2025-07-15,Average,,92,Aditya Shinde
ACT_INST_001_001423,STU_INST_001_1187,Art & Craft,Intermediate,2025-06-12,Very Good,,78,Aryan Saxena
ACT_INST_001_001424,STU_INST_001_1187,Environmental Club,Advanced,2025-05-15,Excellent,District Level Participant,84,Manisha Jadhav
ACT_INST_001_001425,STU_INST_001_1187,Debate,Advanced,2025-08-03,Average,,77,Shaurya Joshi
ACT_INST_001_001426,STU_INST_001_1188,Quiz,Advanced,2025-03-24,Good,,92,Aarav Modi
ACT_INST_001_001427,STU_INST_001_1188,Basketball,Advanced,2025-05-01,Excellent,,89,Ankit Dubey
ACT_INST_001_001428,STU_INST_001_1189,Debate,Beginner,2025-03-22,Excellent,,84,Myra Trivedi
ACT_INST_001_001429,STU_INST_001_1189,Quiz,Beginner,2025-03-22,Needs Improvement,,74,Nidhi Vyas
ACT_INST_001_001430,STU_INST_001_1192,Science Club,Beginner,2025-06-04,Excellent,District Level Participant,89,Sneha Verma
ACT_INST_001_001431,STU_INST_001_1192,Yoga,Advanced,2025-04-26,Excellent,,95,Krishna Dave
ACT_INST_001_001432,STU_INST_001_1192,Environmental Club,Beginner,2025-07-29,Good,,93,Rudra Arora
ACT_INST_001_001433,STU_INST_001_1193,Drama,Intermediate,2025-01-25,Average,School Level Winner,81,Advait Thakkar
ACT_INST_001_001434,STU_INST_001_1193,Basketball,Advanced,2024-10-27,Excellent,,90,Aarohi Verma
ACT_INST_001_001435,STU_INST_001_1193,Dance,Intermediate,2024-10-02,Good,State Level Qualifier,73,Suresh Desai
ACT_INST_001_001436,STU_INST_001_1195,Cricket,Beginner,2025-07-09,Needs Improvement,,86,Aditi Mittal
ACT_INST_001_001437,STU_INST_001_1195,Art & Craft,Advanced,2025-07-28,Average,,77,Aditya Bhattacharya
ACT_INST_001_001438,STU_INST_001_1197,Football,Beginner,2025-06-04,Very Good,,99,Ishaan Goyal
ACT_INST_001_001439,STU_INST_001_1197,Science Club,Advanced,2024-12-26,Needs Improvement,Certificate of Participation,90,Abhishek Bhatia
ACT_INST_001_001440,STU_INST_001_1197,Yoga,Advanced,2025-04-13,Average,,80,Avni Reddy
ACT_INST_001_001441,STU_INST_001_1198,Environmental Club,Advanced,2025-05-30,Average,,74,Rudra Mondal
ACT_INST_001_001442,STU_INST_001_1198,Environmental Club,Beginner,2024-11-15,Good,,72,Aditi Joshi
ACT_INST_001_001443,STU_INST_001_1202,Quiz,Beginner,2025-07-01,Very Good,,100,Ashish Singh
ACT_INST_001_001444,STU_INST_001_1202,Athletics,Beginner,2025-03-15,Excellent,,87,Samar Modi
ACT_INST_001_001445,STU_INST_001_1202,Karate,Advanced,2025-04-11,Good,,95,Varun Venkatesh
ACT_INST_001_001446,STU_INST_001_1203,Dance,Intermediate,2025-07-23,Needs Improvement,State Level Qualifier,87,Riya Bose
ACT_INST_001_001447,STU_INST_001_1204,Literary Society,Advanced,2025-05-16,Excellent,,74,Priya Shinde
ACT_INST_001_001448,STU_INST_001_1204,Cricket,Advanced,2024-12-09,Good,,78,Manoj Shukla
ACT_INST_001_001449,STU_INST_001_1204,Science Club,Intermediate,2024-11-08,Excellent,,86,Sara Bansal
ACT_INST_001_001450,STU_INST_001_1205,Drama,Intermediate,2025-04-12,Needs Improvement,State Level Qualifier,95,Atharv Trivedi
ACT_INST_001_001451,STU_INST_001_1206,Yoga,Intermediate,2024-12-27,Good,,83,Manoj Panchal
ACT_INST_001_001452,STU_INST_001_1206,Drama,Intermediate,2025-07-18,Good,Certificate of Participation,85,Shriya Panchal
ACT_INST_001_001453,STU_INST_001_1206,Environmental Club,Intermediate,2025-03-17,Good,,89,Riya Deshpande
ACT_INST_001_001454,STU_INST_001_1208,Cricket,Advanced,2025-05-01,Needs Improvement,,79,Pooja Tiwari
ACT_INST_001_001455,STU_INST_001_1208,Art & Craft,Intermediate,2025-04-28,Very Good,,97,Vihaan Raman
ACT_INST_001_001456,STU_INST_001_1208,Drama,Beginner,2025-06-29,Very Good,,84,Rohan Shah
ACT_INST_001_001457,STU_INST_001_1209,Cultural Committee,Beginner,2025-08-16,Excellent,Certificate of Participation,76,Amit Mitra
ACT_INST_001_001458,STU_INST_001_1210,Football,Beginner,2024-11-03,Needs Improvement,Certificate of Participation,75,Shalini Srivastava
ACT_INST_001_001459,STU_INST_001_1214,Karate,Advanced,2025-07-29,Needs Improvement,,76,Vikram Chowdhury
ACT_INST_001_001460,STU_INST_001_1214,Badminton,Beginner,2025-07-16,Good,School Level Winner,72,Navya Mehta
ACT_INST_001_001461,STU_INST_001_1214,Yoga,Beginner,2025-01-17,Good,,97,Sunita Mandal
ACT_INST_001_001462,STU_INST_001_1215,Table Tennis,Advanced,2025-08-17,Average,,77,Rekha Goyal
ACT_INST_001_001463,STU_INST_001_1216,Literary Society,Advanced,2024-10-15,Excellent,,94,Avni Aggarwal
ACT_INST_001_001464,STU_INST_001_1216,Art & Craft,Beginner,2024-10-13,Needs Improvement,,91,Anika Chopra
ACT_INST_001_001465,STU_INST_001_1217,Cricket,Intermediate,2025-06-24,Excellent,,88,Rashmi Bansal
ACT_INST_001_001466,STU_INST_001_1221,Basketball,Beginner,2025-02-20,Average,,89,Sanjay Mukherjee
ACT_INST_001_001467,STU_INST_001_1221,Karate,Intermediate,2025-07-26,Excellent,,70,Tanya Chowdhury
ACT_INST_001_001468,STU_INST_001_1222,Science Club,Beginner,2025-05-06,Needs Improvement,,100,Vihaan Jain
ACT_INST_001_001469,STU_INST_001_1222,Karate,Beginner,2025-03-11,Very Good,School Level Winner,88,Om Shah
ACT_INST_001_001470,STU_INST_001_1224,Badminton,Intermediate,2025-03-20,Good,District Level Participant,83,Khushi Mukherjee
ACT_INST_001_001471,STU_INST_001_1224,Basketball,Beginner,2025-03-19,Good,,89,Shriya Parikh
ACT_INST_001_001472,STU_INST_001_1226,Art & Craft,Advanced,2024-11-20,Excellent,Certificate of Participation,86,Pihu Chakraborty
ACT_INST_001_001473,STU_INST_001_1226,Table Tennis,Intermediate,2025-01-25,Excellent,,90,Zara Mehta
ACT_INST_001_001474,STU_INST_001_1227,Football,Advanced,2024-09-29,Very Good,School Level Winner,91,Meera Kumar
ACT_INST_001_001475,STU_INST_001_1227,Environmental Club,Intermediate,2025-03-05,Very Good,,97,Priyanka Saha
ACT_INST_001_001476,STU_INST_001_1227,Quiz,Intermediate,2024-09-18,Average,State Level Qualifier,93,Ankit Aggarwal
ACT_INST_001_001477,STU_INST_001_1228,Football,Beginner,2025-04-19,Needs Improvement,,99,Varun Agarwal
ACT_INST_001_001478,STU_INST_001_1228,Karate,Advanced,2025-05-10,Good,,79,Rekha Shah
ACT_INST_001_001479,STU_INST_001_1228,Environmental Club,Intermediate,2025-08-11,Average,School Level Winner,99,Riya Khanna
ACT_INST_001_001480,STU_INST_001_1229,Debate,Intermediate,2024-09-20,Needs Improvement,,81,Rekha Hegde
ACT_INST_001_001481,STU_INST_001_1229,Basketball,Intermediate,2025-01-03,Needs Improvement,,73,Rohan Mishra
ACT_INST_001_001482,STU_INST_001_1229,Cultural Committee,Beginner,2025-01-17,Excellent,,80,Seema Arora
ACT_INST_001_001483,STU_INST_001_1231,Debate,Intermediate,2025-06-28,Average,,92,Aryan Reddy
ACT_INST_001_001484,STU_INST_001_1231,Science Club,Intermediate,2024-09-22,Good,,72,Pihu Ghosh
ACT_INST_001_001485,STU_INST_001_1231,Literary Society,Advanced,2025-05-29,Needs Improvement,,85,Advait Kar
ACT_INST_001_001486,STU_INST_001_1234,Basketball,Intermediate,2025-08-15,Average,,88,Kabir Menon
ACT_INST_001_001487,STU_INST_001_1234,Cultural Committee,Beginner,2024-12-01,Needs Improvement,,75,Kavya Parikh
ACT_INST_001_001488,STU_INST_001_1235,Karate,Intermediate,2025-08-03,Good,,76,Preeti Chakraborty
ACT_INST_001_001489,STU_INST_001_1236,Dance,Intermediate,2025-01-01,Average,District Level Participant,80,Dev Jadhav
ACT_INST_001_001490,STU_INST_001_1236,Table Tennis,Intermediate,2024-11-13,Good,,76,Nitin Pillai
ACT_INST_001_001491,STU_INST_001_1236,Music,Intermediate,2024-09-19,Needs Improvement,District Level Participant,79,Kiara Dubey
ACT_INST_001_001492,STU_INST_001_1237,Yoga,Beginner,2024-09-28,Excellent,,90,Nitin Vyas
ACT_INST_001_001493,STU_INST_001_1237,Literary Society,Advanced,2025-03-02,Excellent,,71,Tanya Mathur
ACT_INST_001_001494,STU_INST_001_1237,Quiz,Intermediate,2024-12-15,Needs Improvement,,73,Suresh Saha
ACT_INST_001_001495,STU_INST_001_1238,Drama,Intermediate,2025-05-05,Average,,100,Abhishek Singh
ACT_INST_001_001496,STU_INST_001_1238,Table Tennis,Advanced,2025-05-17,Needs Improvement,,72,Kavita Modi
ACT_INST_001_001497,STU_INST_001_1240,Drama,Beginner,2024-12-26,Good,,87,Shriya Parikh
ACT_INST_001_001498,STU_INST_001_1240,Art & Craft,Beginner,2024-10-26,Excellent,,80,Ravi Krishnan
ACT_INST_001_001499,STU_INST_001_1240,Environmental Club,Advanced,2025-07-20,Excellent,,99,Amit Nair
ACT_INST_001_001500,STU_INST_001_1241,Debate,Advanced,2024-11-17,Very Good,,74,Akash Shah
ACT_INST_001_001501,STU_INST_001_1241,Cricket,Advanced,2025-06-02,Average,,73,Vinod Patil
ACT_INST_001_001502,STU_INST_001_1243,Quiz,Beginner,2025-03-05,Excellent,,96,Rohan Vyas
ACT_INST_001_001503,STU_INST_001_1243,Drama,Advanced,2025-07-05,Excellent,,92,Ishaan Chowdhury
ACT_INST_001_001504,STU_INST_001_1245,Athletics,Intermediate,2025-04-03,Good,,75,Aryan Das
ACT_INST_001_001505,STU_INST_001_1245,Art & Craft,Intermediate,2024-12-10,Average,School Level Winner,83,Rashmi Verma
ACT_INST_001_001506,STU_INST_001_1245,Basketball,Advanced,2024-09-28,Average,,96,Karan Shinde
ACT_INST_001_001507,STU_INST_001_1246,Yoga,Beginner,2025-01-08,Needs Improvement,,74,Riya Mittal
ACT_INST_001_001508,STU_INST_001_1246,Art & Craft,Beginner,2025-04-05,Very Good,Certificate of Participation,80,Swati Subramanian
ACT_INST_001_001509,STU_INST_001_1246,Environmental Club,Beginner,2025-06-06,Good,,79,Krishna Mishra
ACT_INST_001_001510,STU_INST_001_1247,Yoga,Advanced,2024-11-17,Good,,87,Kiara Krishnan
ACT_INST_001_001511,STU_INST_001_1247,Basketball,Advanced,2025-02-21,Excellent,,81,Ayaan Tiwari
ACT_INST_001_001512,STU_INST_001_1248,Basketball,Advanced,2025-01-11,Excellent,,73,Aryan More
ACT_INST_001_001513,STU_INST_001_1248,Environmental Club,Intermediate,2024-12-13,Good,,90,Pihu Verma
ACT_INST_001_001514,STU_INST_001_1249,Table Tennis,Advanced,2025-04-01,Needs Improvement,,84,Priya Bansal
ACT_INST_001_001515,STU_INST_001_1250,Debate,Intermediate,2025-03-04,Good,Certificate of Participation,91,Shivansh Pillai
ACT_INST_001_001516,STU_INST_001_1251,Cricket,Beginner,2025-07-25,Average,Certificate of Participation,86,Vinod Pillai
ACT_INST_001_001517,STU_INST_001_1251,Cultural Committee,Intermediate,2025-06-24,Average,,97,Samar Roy
ACT_INST_001_001518,STU_INST_001_1251,Debate,Beginner,2024-09-20,Excellent,,74,Shreya Pal
ACT_INST_001_001519,STU_INST_001_1252,Cultural Committee,Beginner,2025-01-19,Average,,73,Sana Mandal
ACT_INST_001_001520,STU_INST_001_1252,Debate,Advanced,2024-12-29,Good,State Level Qualifier,79,Diya Joshi
ACT_INST_001_001521,STU_INST_001_1254,Football,Advanced,2024-09-17,Good,,76,Sana Deshpande
ACT_INST_001_001522,STU_INST_001_1254,Dance,Intermediate,2025-05-01,Needs Improvement,Certificate of Participation,98,Nitin Chakraborty
ACT_INST_001_001523,STU_INST_001_1255,Debate,Beginner,2024-10-07,Average,Certificate of Participation,84,Harsh Singhal
ACT_INST_001_001524,STU_INST_001_1256,Quiz,Beginner,2024-12-12,Excellent,,86,Anil Shukla
ACT_INST_001_001525,STU_INST_001_1256,Environmental Club,Beginner,2025-04-06,Excellent,District Level Participant,99,Diya Bose
ACT_INST_001_001526,STU_INST_001_1257,Football,Beginner,2024-12-11,Average,,100,Priya Pawar
ACT_INST_001_001527,STU_INST_001_1257,Art & Craft,Beginner,2025-08-13,Very Good,Certificate of Participation,94,Sneha Aggarwal
ACT_INST_001_001528,STU_INST_001_1257,Cricket,Beginner,2025-02-17,Excellent,,70,Deepika Pawar
ACT_INST_001_001529,STU_INST_001_1258,Literary Society,Advanced,2025-07-21,Average,,90,Ashish Rao
ACT_INST_001_001530,STU_INST_001_1258,Yoga,Intermediate,2025-04-28,Very Good,,92,Ananya Dubey
ACT_INST_001_001531,STU_INST_001_1258,Literary Society,Intermediate,2024-12-19,Average,Certificate of Participation,84,Ayaan Saxena
ACT_INST_001_001532,STU_INST_001_1259,Athletics,Beginner,2025-06-02,Average,,74,Advait Sethi
ACT_INST_001_001533,STU_INST_001_1260,Athletics,Advanced,2025-04-13,Average,,92,Saanvi Kar
ACT_INST_001_001534,STU_INST_001_1261,Drama,Intermediate,2025-08-02,Needs Improvement,,93,Vikram Desai
ACT_INST_001_001535,STU_INST_001_1262,Table Tennis,Advanced,2025-06-18,Very Good,,80,Navya Joshi
ACT_INST_001_001536,STU_INST_001_1262,Basketball,Advanced,2025-05-19,Excellent,,100,Tanya Panchal
ACT_INST_001_001537,STU_INST_001_1263,Cultural Committee,Beginner,2025-01-21,Needs Improvement,,93,Manisha Rao
ACT_INST_001_001538,STU_INST_001_1263,Cricket,Advanced,2025-03-29,Average,School Level Winner,72,Kiara Thakkar
ACT_INST_001_001539,STU_INST_001_1263,Basketball,Beginner,2024-10-18,Very Good,Certificate of Participation,78,Khushi Bansal
ACT_INST_001_001540,STU_INST_001_1265,Art & Craft,Advanced,2025-04-21,Average,,92,Kavita Joshi
ACT_INST_001_001541,STU_INST_001_1265,Football,Intermediate,2025-04-14,Average,,85,Deepak Goel
ACT_INST_001_001542,STU_INST_001_1265,Karate,Advanced,2024-11-18,Good,,83,Preeti Dubey
ACT_INST_001_001543,STU_INST_001_1266,Drama,Intermediate,2025-07-18,Excellent,Certificate of Participation,83,Veer Thakkar
ACT_INST_001_001544,STU_INST_001_1269,Debate,Intermediate,2025-07-30,Good,,96,Shivansh Shetty
ACT_INST_001_001545,STU_INST_001_1270,Cultural Committee,Beginner,2025-05-26,Average,,88,Navya Mittal
ACT_INST_001_001546,STU_INST_001_1270,Athletics,Advanced,2025-05-30,Very Good,State Level Qualifier,70,Sara Bhattacharya
ACT_INST_001_001547,STU_INST_001_1272,Yoga,Advanced,2025-06-18,Excellent,,89,Maya Sethi
ACT_INST_001_001548,STU_INST_001_1272,Football,Intermediate,2025-05-30,Average,State Level Qualifier,93,Kiara Krishnan
ACT_INST_001_001549,STU_INST_001_1273,Environmental Club,Intermediate,2025-07-26,Average,,99,Kiara Chopra
ACT_INST_001_001550,STU_INST_001_1273,Art & Craft,Advanced,2024-09-25,Very Good,,94,Nitin Sethi
ACT_INST_001_001551,STU_INST_001_1273,Literary Society,Advanced,2025-06-17,Good,,75,Shriya Chopra
ACT_INST_001_001552,STU_INST_001_1274,Karate,Beginner,2025-06-13,Needs Improvement,,93,Tanya Sen
ACT_INST_001_001553,STU_INST_001_1274,Quiz,Advanced,2024-10-20,Very Good,,94,Yash Pillai
ACT_INST_001_001554,STU_INST_001_1274,Science Club,Advanced,2025-02-18,Good,,84,Aadhya Dutta
ACT_INST_001_001555,STU_INST_001_1276,Dance,Beginner,2024-11-22,Very Good,,95,Dev Deshpande
ACT_INST_001_001556,STU_INST_001_1276,Badminton,Advanced,2025-06-19,Good,State Level Qualifier,86,Om Kar
ACT_INST_001_001557,STU_INST_001_1276,Cultural Committee,Beginner,2024-10-17,Average,,77,Laksh Chopra
ACT_INST_001_001558,STU_INST_001_1279,Environmental Club,Advanced,2025-02-10,Needs Improvement,,100,Sunita Singh
ACT_INST_001_001559,STU_INST_001_1279,Yoga,Intermediate,2025-05-25,Average,,97,Navya Chakraborty
ACT_INST_001_001560,STU_INST_001_1282,Music,Beginner,2024-10-04,Needs Improvement,,95,Divya Shinde
ACT_INST_001_001561,STU_INST_001_1282,Athletics,Intermediate,2025-05-25,Very Good,,74,Advik Gowda
ACT_INST_001_001562,STU_INST_001_1283,Football,Advanced,2024-10-08,Average,School Level Winner,97,Arjit Desai
ACT_INST_001_001563,STU_INST_001_1284,Yoga,Intermediate,2024-10-24,Excellent,,72,Kavita Bhat
ACT_INST_001_001564,STU_INST_001_1285,Science Club,Advanced,2024-10-14,Needs Improvement,State Level Qualifier,78,Yogesh Arora
ACT_INST_001_001565,STU_INST_001_1285,Yoga,Beginner,2025-02-01,Needs Improvement,,93,Rekha Das
ACT_INST_001_001566,STU_INST_001_1287,Cultural Committee,Beginner,2025-05-03,Good,,88,Kriti Vyas
ACT_INST_001_001567,STU_INST_001_1287,Table Tennis,Beginner,2025-03-31,Needs Improvement,,100,Saanvi Subramanian
ACT_INST_001_001568,STU_INST_001_1289,Basketball,Intermediate,2024-12-07,Good,,74,Kiara Goyal
ACT_INST_001_001569,STU_INST_001_1290,Karate,Beginner,2024-11-09,Good,,99,Vinod Chaturvedi
ACT_INST_001_001570,STU_INST_001_1290,Music,Intermediate,2024-10-07,Very Good,,77,Sara Mishra
ACT_INST_001_001571,STU_INST_001_1290,Science Club,Beginner,2024-09-28,Average,,92,Swati Raman
ACT_INST_001_001572,STU_INST_001_1293,Debate,Intermediate,2024-10-08,Excellent,School Level Winner,84,Amit Reddy
ACT_INST_001_001573,STU_INST_001_1295,Cricket,Intermediate,2025-03-09,Excellent,District Level Participant,83,Harsh Krishnan
ACT_INST_001_001574,STU_INST_001_1295,Environmental Club,Advanced,2024-11-19,Needs Improvement,District Level Participant,92,Khushi Bhatt
ACT_INST_001_001575,STU_INST_001_1295,Yoga,Beginner,2025-05-30,Very Good,,92,Priyanka Shetty
ACT_INST_001_001576,STU_INST_001_1299,Basketball,Beginner,2025-01-05,Needs Improvement,,80,Kavya Joshi
ACT_INST_001_001577,STU_INST_001_1299,Quiz,Intermediate,2024-11-03,Good,,98,Anjali Banerjee
ACT_INST_001_001578,STU_INST_001_1306,Badminton,Beginner,2024-10-06,Excellent,State Level Qualifier,88,Shivansh Shetty
ACT_INST_001_001579,STU_INST_001_1306,Basketball,Beginner,2025-01-01,Excellent,,83,Vikram Ghosh
ACT_INST_001_001580,STU_INST_001_1306,Music,Advanced,2025-02-01,Very Good,,73,Navya Shukla
ACT_INST_001_001581,STU_INST_001_1307,Basketball,Intermediate,2025-05-05,Very Good,,89,Aditi Goyal
ACT_INST_001_001582,STU_INST_001_1307,Basketball,Intermediate,2024-11-02,Excellent,,89,Manoj Sarkar
ACT_INST_001_001583,STU_INST_001_1308,Table Tennis,Advanced,2025-05-24,Needs Improvement,,72,Zara Bose
ACT_INST_001_001584,STU_INST_001_1311,Quiz,Advanced,2025-02-17,Excellent,State Level Qualifier,79,Vinod Srivastava
ACT_INST_001_001585,STU_INST_001_1315,Cultural Committee,Intermediate,2025-05-11,Good,,87,Nidhi Tiwari
ACT_INST_001_001586,STU_INST_001_1315,Science Club,Intermediate,2024-12-21,Needs Improvement,,72,Krishna Chowdhury
ACT_INST_001_001587,STU_INST_001_1316,Table Tennis,Intermediate,2025-04-30,Needs Improvement,,81,Kabir Mitra
ACT_INST_001_001588,STU_INST_001_1316,Table Tennis,Intermediate,2025-04-09,Good,,97,Sunita Dubey
ACT_INST_001_001589,STU_INST_001_1320,Art & Craft,Beginner,2024-12-11,Very Good,,80,Vikram Modi
ACT_INST_001_001590,STU_INST_001_1320,Drama,Intermediate,2025-03-28,Very Good,,70,Pihu Pillai
ACT_INST_001_001591,STU_INST_001_1322,Yoga,Beginner,2025-03-15,Needs Improvement,,100,Swati Das
ACT_INST_001_001592,STU_INST_001_1322,Drama,Beginner,2025-05-04,Good,,97,Meera Agarwal
ACT_INST_001_001593,STU_INST_001_1323,Cultural Committee,Beginner,2025-04-26,Good,Certificate of Participation,96,Ashish Gupta
ACT_INST_001_001594,STU_INST_001_1323,Badminton,Beginner,2024-12-04,Very Good,,80,Rashmi Reddy
ACT_INST_001_001595,STU_INST_001_1324,Art & Craft,Intermediate,2024-11-29,Good,,82,Riya Bose
ACT_INST_001_001596,STU_INST_001_1325,Environmental Club,Beginner,2025-03-26,Very Good,,85,Rudra Jadhav
ACT_INST_001_001597,STU_INST_001_1325,Quiz,Beginner,2024-10-29,Excellent,,77,Aditya Reddy
ACT_INST_001_001598,STU_INST_001_1326,Drama,Advanced,2024-09-22,Good,,77,Rajesh Trivedi
ACT_INST_001_001599,STU_INST_001_1327,Drama,Intermediate,2024-10-24,Very Good,,73,Shaurya Dave
ACT_INST_001_001600,STU_INST_001_1327,Quiz,Advanced,2025-07-06,Very Good,,85,Rohan Mathur
ACT_INST_001_001601,STU_INST_001_1327,Drama,Advanced,2025-04-24,Good,,76,Avni Mittal
ACT_INST_001_001602,STU_INST_001_1329,Athletics,Advanced,2025-03-15,Excellent,Certificate of Participation,74,Dhruv Kamath
ACT_INST_001_001603,STU_INST_001_1329,Athletics,Advanced,2025-04-01,Excellent,,98,Aryan Hegde
ACT_INST_001_001604,STU_INST_001_1330,Basketball,Intermediate,2025-02-26,Needs Improvement,,78,Arnav Reddy
ACT_INST_001_001605,STU_INST_001_1330,Science Club,Advanced,2024-10-12,Very Good,,100,Ishaan Agarwal
ACT_INST_001_001606,STU_INST_001_1331,Music,Intermediate,2025-06-05,Good,,94,Yogesh Agarwal
ACT_INST_001_001607,STU_INST_001_1332,Cricket,Intermediate,2025-02-16,Average,,87,Priya Mehta
ACT_INST_001_001608,STU_INST_001_1333,Science Club,Intermediate,2025-04-20,Average,,96,Raj Singhal
ACT_INST_001_001609,STU_INST_001_1333,Drama,Intermediate,2025-05-07,Needs Improvement,,98,Shaurya Ganguly
ACT_INST_001_001610,STU_INST_001_1333,Dance,Beginner,2025-04-26,Average,State Level Qualifier,86,Sai Kar
ACT_INST_001_001611,STU_INST_001_1334,Cultural Committee,Advanced,2025-06-13,Needs Improvement,,79,Dev Chakraborty
ACT_INST_001_001612,STU_INST_001_1334,Yoga,Advanced,2025-04-16,Excellent,,98,Dev Dutta
ACT_INST_001_001613,STU_INST_001_1334,Basketball,Intermediate,2025-05-17,Average,,86,Kiara Desai
ACT_INST_001_001614,STU_INST_001_1338,Football,Intermediate,2025-03-23,Needs Improvement,,70,Dev Sethi
ACT_INST_001_001615,STU_INST_001_1338,Music,Beginner,2024-12-18,Very Good,,96,Dev Hegde
ACT_INST_001_001616,STU_INST_001_1339,Quiz,Advanced,2025-01-03,Very Good,,95,Vinod Venkatesh
ACT_INST_001_001617,STU_INST_001_1340,Football,Advanced,2024-11-24,Good,District Level Participant,72,Anil Shukla
ACT_INST_001_001618,STU_INST_001_1343,Environmental Club,Advanced,2025-05-01,Average,,76,Arya Jadhav
ACT_INST_001_001619,STU_INST_001_1343,Yoga,Advanced,2025-07-23,Very Good,,98,Arnav Arora
ACT_INST_001_001620,STU_INST_001_1344,Yoga,Beginner,2024-10-25,Average,District Level Participant,90,Tanya Saha
ACT_INST_001_001621,STU_INST_001_1344,Art & Craft,Intermediate,2025-06-19,Good,State Level Qualifier,75,Ashish Venkatesh
ACT_INST_001_001622,STU_INST_001_1344,Environmental Club,Intermediate,2024-09-16,Excellent,,100,Sapna Shetty
ACT_INST_001_001623,STU_INST_001_1345,Literary Society,Beginner,2025-08-08,Good,,75,Sneha Sharma
